RetentionTime	Intensity
0.00504	577933.991760254
0.0440066666666667	676772.041290283
0.08488	651569.598144531
0.128268333333333	594610.381195068
0.172473333333333	600860.08392334
0.216771666666667	539598.143341064
0.261593333333333	564253.991699219
0.302383333333333	667685.613708496
0.346688333333333	563298.150848389
0.390551666666667	765483.108734131
0.434776666666667	628881.18069458
0.479078333333333	563171.190689087
0.523903333333333	630694.387329102
0.568806666666667	666668.976287842
0.612881666666667	571807.404220581
0.657686666666667	529317.681533813
0.68029	559349.50378418
0.721436666666667	684740.233459473
0.766141666666667	642961.105758667
0.810931666666667	812990.542694092
0.851635	646745.525939941
0.895603333333333	737231.712371826
0.939626666666667	750857.293945313
0.983741666666667	777645.167297363
1.02773666666667	1014555.38900757
1.06738666666667	1178862.35058594
1.10913166666667	1752551.84344482
1.15188333333333	2168477.2789917
1.19354166666667	2287203.45581055
1.23678166666667	3085642.48529053
1.28021333333333	2849326.01171875
1.32406833333333	2627630.39663696
1.36808666666667	3799869.89794922
1.41176666666667	2948297.63195801
1.45511333333333	2901404.00482178
1.49853166666667	2009569.64431763
1.54264333333333	2325142.03729248
1.586155	2307300.58825684
1.630395	2009142.79620361
1.674475	1834848.88256836
1.71880333333333	1914685.66467285
1.76253833333333	2018170.10656738
1.80653166666667	1867910.88647461
1.85005333333333	1803481.32971191
1.89043	1716750.1210022
1.93435333333333	1840345.91467285
1.978435	1664793.93884277
2.02197	1814692.28588867
2.06559666666667	1591583.93069458
2.10741333333333	2235479.71618652
2.14951333333333	1451098.92614746
2.192975	2082097.23144531
2.23614166666667	1619938.41833496
2.28039833333333	1800691.21969604
2.32393166666667	1734807.80548096
2.36680666666667	1750706.78582764
2.40945	1598348.27432251
2.45343166666667	1798519.24804688
2.49761166666667	1628512.46875
2.54166	1742425.44317627
2.58483833333333	1827077.52618408
2.62746833333333	1717100.5211792
2.67131666666667	2162844.42077637
2.71355333333333	2113639.92254639
2.75654666666667	1834322.27581787
2.79991833333333	1673125.59234619
2.84427333333333	1765133.36437988
2.88806333333333	1878259.76647949
2.93144833333333	1878057.5567627
2.97442166666667	1397564.89230347
3.01845666666667	1574794.18304443
3.06207	1269458.5425415
3.106145	1495685.68847656
3.14848166666667	1268633.64599609
3.190865	1472784.35601807
3.23286333333333	1253739.02264404
3.27480833333333	1378143.44348145
3.31825333333333	1535077.53985596
3.36185	1246661.90478516
3.40521666666667	1431047.09234619
3.447175	1477722.6159668
3.49089833333333	1429152.30050659
3.53417666666667	1407043.78479004
3.578175	1536477.90447998
3.621025	1669297.73010254
3.66573833333333	1917091.89538574
3.70925333333333	1712264.18045044
3.75224166666667	1467331.66558838
3.79637166666667	1455321.69497681
3.840035	1465924.66864014
3.88352166666667	1533559.96887207
3.92772666666667	1398732.30438232
3.97131333333333	1192872.88650513
4.01521166666667	1393067.22979736
4.05961166666667	1376588.11126709
4.10385666666667	1734375.09454346
4.14738166666667	1346632.06994629
4.18992833333333	1559144.35467529
4.23264833333333	1473848.11761475
4.27534	1252903.5168457
4.31716666666667	1297864.22549438
4.360935	1134785.21112061
4.40505	1578729.36047363
4.44835666666667	1247181.05859375
4.49207833333333	1327222.95248413
4.53572	1338156.6628418
4.57937666666667	1590033.51885986
4.62311166666667	1541825.73455811
4.66654666666667	1599158.77099609
4.71023	1758182.79907227
4.75424	1138145.91378784
4.79705333333333	1366159.24029541
4.84116666666667	1366369.12411499
4.88557333333333	1479160.69458008
4.93012	1349123.58544922
4.973395	1336055.06790161
5.015695	1201603.93936157
5.05879833333333	1107651.71054077
5.10289333333333	1114947.25973511
5.14697833333333	879543.110961914
5.19134333333333	1017766.18719482
5.23429833333333	844621.660949707
5.27791333333333	946359.758270264
5.321825	973228.426483154
5.36485166666667	919309.077850342
5.40877	973268.258392334
5.45284666666667	1009218.35983276
5.496155	997035.490722656
5.54020666666667	1024658.59326172
5.58317666666667	1108036.52587891
5.62787666666667	1035877.58206177
5.67139833333333	981709.694244385
5.71552333333333	1089572.52655029
5.75985333333333	1018072.88995361
5.80387	1096428.59698486
5.847545	1127712.50271606
5.89181	1159139.63510132
5.93619333333333	1450898.82067871
5.97922	1819077.72607422
6.02281166666667	1979321.84875488
6.06670333333333	2831960.23364258
6.110455	3090681.52947998
6.15386	3484797.01220703
6.19657666666667	4211011.6385498
6.239305	4854708.13806152
6.28394333333333	5222635.8536377
6.32762666666667	6703093.48370361
6.37201666666667	8162114.75415039
6.416015	9128916.7166748
6.45677833333333	10568913.6496582
6.50115166666667	14178567.4440918
6.54565166666667	13841900.9650879
6.58572833333333	15314450.9500732
6.62925833333333	13563317.4014893
6.670865	16463974.8482666
6.71208166666667	26366164.354248
6.75432333333333	20350208.4499512
6.79723166666667	26643597.4165039
6.83564	37316515.3210449
6.87538	29534025.2131348
6.91733666666667	37069367.7246094
6.96017333333333	49942370.5852051
6.99619	48623884.2712402
7.03699333333333	64615556.2392578
7.08116833333333	65967101.4555664
7.11754666666667	78251378.9990234
7.15678333333333	74209337.2675781
7.19676166666667	92979159.3828125
7.23590333333333	112133546.259277
7.268915	130739689.165039
7.30723	145677854.533203
7.34409666666667	168658700.920898
7.38087333333333	144691663.628906
7.42174166666667	165658185.283203
7.454275	176411597.950195
7.49119	179723493.295898
7.53217	159723285.98584
7.57090166666667	224508659.18457
7.603385	206768354.138672
7.63719166666667	211332767.314453
7.67393666666667	171556472.476563
7.72289	236015098.092773
7.753515	262550444.59082
7.79614666666667	300058057.324219
7.83369333333333	298360356.999023
