RetentionTime	Intensity
0.00539666666666667	2575778.25592041
0.045215	1727008.25183105
0.086245	1880835.59851074
0.128391666666667	2179157.4430542
0.171281666666667	26474322.6820068
0.2013	68563576.7355957
0.231525	108852658.341797
0.260845	152606831.70459
0.290381666666667	146584882.529785
0.319985	166333749.987305
0.35041	182152456.828613
0.382816666666667	224085113.211914
0.415931666666667	262891586.652344
0.448156666666667	217712357.438477
0.48327	280558283.030273
0.518333333333333	249430397.076172
0.554915	260218805.37207
0.589365	255308616.116211
0.62658	297438381.016602
0.659418333333333	268758327.350586
0.693953333333333	232331988.222656
0.733691666666667	259153645.151367
0.771045	206083063.26123
0.809776666666667	202953082.863281
0.84855	217393634.600586
0.886816666666667	207854792.179688
0.919941666666667	195490775.474121
0.957813333333333	164376046.861328
0.993075	163940911.375
1.02763	151987430.456543
1.06027	138694978.625977
1.093755	118896742.391113
1.131195	132087165.630371
1.16794333333333	102257166.27124
1.20271333333333	129856471.716309
1.24212666666667	87912504.3874512
1.28369666666667	79786592.9423828
1.3213	75005350.1533203
1.35998166666667	72702245.4550781
1.40201166666667	72129174.6459961
1.439245	67444166.4243164
1.47730166666667	72229920.9643555
1.52107833333333	49024179.6115723
1.56105333333333	55229188.5334473
1.60494	43192542.2949219
1.643675	55308014.1359863
1.68631	44643238.1745605
1.72632333333333	46420483.7199707
1.76753833333333	44299525.4914551
1.806445	41106434.7155762
1.84909	33387864.536377
1.88943333333333	40455837.7321777
1.92945833333333	33624881.213623
1.97057833333333	35767143.3804932
2.01055166666667	32801216.7570801
2.04725	28219643.1881104
2.08992666666667	27144516.7468262
2.13259833333333	27749606.1931152
2.17388333333333	30162236.7111816
2.21646666666667	28502824.8243408
2.26166666666667	23549322.4034424
2.30150666666667	22264517.0997314
2.34413833333333	22120127.8574219
2.38585666666667	23184037.3314209
2.42737833333333	20517322.0621338
2.47063166666667	20131781.6575928
2.51388833333333	18834311.1407471
2.55588	18781687.3360596
2.59777166666667	21040039.090332
2.63889666666667	15887938.032959
2.67903	17049049.3763428
2.72087666666667	16913007.7818604
2.76152	13910879.2818604
2.80362166666667	12588263.5947266
2.847955	15536477.9848633
2.88959333333333	16876278.4865723
2.93006166666667	12958142.1367188
2.97214166666667	12918396.9505615
3.016835	15691524.4168701
3.06014166666667	12620950.5740967
3.10084833333333	11032965.7459717
3.14580666666667	10141561.0282593
3.19037	11751355.2879639
3.23387166666667	10110290.4697876
3.27785666666667	10011947.9849243
3.32226666666667	8739784.53814697
3.36464166666667	8770331.46490479
3.40825166666667	8527000.47125244
3.451205	7935933.09332275
3.49319166666667	9940825.44421387
3.53607666666667	7551001.46832275
3.57982166666667	8358418.25909424
3.62456166666667	8171446.26873779
3.66685333333333	6991993.96264648
3.711475	7227970.70336914
3.75389666666667	7427211.28283691
3.79674833333333	7443856.13684082
