RetentionTime	Intensity
0.00547	1292190.9152832
0.0489133333333333	1189402.93505859
0.0933833333333333	1018169.00024414
0.138063333333333	953655.2734375
0.182423333333333	1182755.41064453
0.226875	964416.272216797
0.271281666666667	1059670.94812012
0.31687	1004926.63891602
0.362473333333333	1271026.31213379
0.399856666666667	1075368.96142578
0.445441666666667	1019698.32495117
0.482721666666667	915898.844238281
0.527658333333333	1054967.21881104
0.572296666666667	847613.173461914
0.617561666666667	1051818.72167969
0.638885	923686.907714844
0.660465	837650.298156738
0.705271666666667	832023.049621582
0.738735	1104794.45288086
0.78242	698541.708496094
0.81195	730620.234313965
0.833623333333333	665096.880065918
0.851435	654040.042175293
0.861223333333333	613011.090576172
0.879323333333333	588404.182922363
0.924215	657578.866455078
0.964066666666667	567238.006225586
0.985631666666667	564243.165039063
1.00721666666667	544773.441223145
1.03277	549766.25012207
1.07536166666667	573541.703369141
1.09564833333333	654233.87322998
1.11667666666667	612560.326965332
1.14959	579437.081481934
1.178635	674949.709899902
1.19652333333333	636971.418273926
1.22229666666667	602455.569763184
1.24356	709738.52532959
1.26091166666667	711108.229919434
1.28562	716075.23046875
1.303385	587459.172485352
1.317355	653476.202270508
1.34277833333333	669910.101501465
1.36857666666667	578054.130004883
1.39348	630386.37109375
1.40733833333333	603000.775085449
1.42893	587744.765014648
1.46218166666667	729455.987670898
1.48716	721505.113769531
1.50093833333333	726822.790893555
1.518725	670719.881530762
1.53662833333333	622029.01776123
1.54672666666667	742765.035095215
1.583455	701528.298095703
1.60113666666667	660408.528076172
1.61827333333333	530619.769165039
1.62819333333333	644733.613525391
1.64623666666667	516568.460876465
1.671955	594488.397216797
1.68973666666667	509831.815490723
1.69589833333333	565095.067382813
1.71364666666667	647126.322937012
1.74704	467363.02947998
1.760695	590455.258239746
1.77107333333333	552395.489868164
1.78939333333333	565236.476013184
1.807015	683080.534545898
1.824575	450914.612854004
1.83454833333333	550335.642150879
1.85655333333333	595768.365234375
1.87401	522357.018981934
1.88796333333333	505824.040039063
1.90152	532573.576049805
1.912285	566629.680114746
1.93780666666667	592228.342407227
1.959525	508570.720825195
1.98073166666667	538630.504089355
1.99812833333333	539982.189697266
2.02688833333333	674388.136962891
2.06331	565844.428588867
2.098895	552887.177612305
2.12329333333333	604254.266967773
2.144935	519473.677062988
2.16218166666667	643446.350158691
2.17968166666667	509175.694091797
2.19335	519644.916442871
2.207485	551881.376525879
2.22603166666667	580377.876281738
2.23969833333333	550569.697692871
2.26912333333333	567933.178955078
2.29431666666667	545965.108337402
2.31229	525183.516723633
2.33734666666667	647223.38269043
2.35452	536270.531555176
2.37623	580879.112548828
2.39012333333333	532867.820068359
2.41175833333333	562307.518859863
2.43362833333333	624018.775634766
2.45529833333333	535733.750793457
2.4806	553919.244995117
2.498615	542781.717041016
2.50850666666667	603403.761230469
2.530305	588934.65423584
2.55523333333333	543464.649902344
2.58801833333333	566675.154663086
2.60575833333333	560946.85357666
2.61578333333333	482928.729003906
2.63753666666667	545906.521789551
2.65943166666667	479656.289978027
2.67692833333333	535919.982971191
2.70664166666667	545033.11340332
2.72434166666667	574760.380371094
2.742045	516557.972106934
2.75586666666667	502668.236572266
2.77771833333333	508769.696166992
2.79557166666667	570256.767944336
2.80549	550157.440795898
2.83123666666667	544504.682861328
2.84139	484252.990478516
2.882915	551820.952575684
2.90036333333333	545893.151672363
2.93286666666667	582361.957763672
2.94639	491615.02746582
2.96466666666667	636005.668395996
2.98275	572211.046630859
2.996535	563986.343078613
3.006935	563373.964050293
3.036415	593380.042358398
3.06187833333333	522225.997497559
3.08373333333333	544440.130493164
3.10389833333333	551036.077453613
3.11750166666667	599681.601074219
3.14708666666667	658594.082641602
3.16052166666667	542078.535766602
3.17498	544459.661376953
3.18950666666667	550517.317321777
3.21503166666667	467926.781799316
3.23595333333333	469674.469726563
3.26093	526372.258422852
3.29429833333333	632255.590026855
3.31599166666667	735686.072937012
3.34510666666667	591837.108398438
3.37459333333333	527257.405517578
3.42007333333333	612122.822265625
3.44107333333333	541242.388549805
3.46225166666667	518632.745239258
3.47977166666667	511213.074707031
3.48992333333333	556254.400390625
3.52286333333333	616569.812316895
3.54425333333333	623639.311279297
3.56903333333333	627618.917541504
3.59852666666667	502203.952575684
3.624225	542642.508361816
3.64155	551138.066833496
3.655125	538804.154174805
3.66955166666667	513343.505981445
3.687565	498719.677490234
3.70183	604849.353515625
3.727565	534190.40447998
3.74935833333333	578805.675292969
3.76270833333333	565769.234985352
3.79208333333333	760916.269165039
3.7983	723394.908569336
3.827685	680360.70715332
3.84580666666667	565744.70892334
3.8636	525597.277099609
3.88542333333333	535677.58203125
3.91155	671541.807067871
3.93259	580337.879943848
3.95007	613938.34362793
3.96371	721103.067565918
3.99304833333333	452224.50201416
3.99912833333333	537079.205200195
4.02858166666667	574017.11151123
4.05002666666667	465779.979858398
4.07184166666667	509836.860473633
4.10467166666667	509785.308776855
4.13278166666667	585421.987060547
4.15805833333333	591900.414978027
4.17914833333333	534967.367980957
4.19298166666667	499524.32421875
4.20728	578636.382263184
4.21729	548402.242919922
4.23874	565287.155517578
4.260365	525514.795043945
4.28981833333333	448204.407226563
4.295875	597268.519775391
4.31368166666667	580237.429870605
4.34265666666667	605828.518615723
4.37186666666667	595727.157897949
4.393365	543678.993896484
4.411255	518734.26751709
4.42119333333333	488949.090637207
4.447255	613296.398742676
4.47679666666667	705420.439453125
4.49058833333333	569999.189941406
4.51258	559948.460205078
4.52212333333333	544580.064025879
4.54793333333333	567757.607116699
4.5725	487394.930847168
4.58627666666667	552745.664916992
4.60016833333333	570629.298156738
4.61504166666667	474287.07043457
4.63263166666667	546949.070068359
4.65396166666667	536590.029418945
4.67534166666667	485039.635925293
4.70477166666667	749113.323974609
4.72234666666667	549237.812683105
4.74024333333333	484384.983764648
4.75011166666667	465304.024108887
4.7722	442580.434448242
4.79365	486501.394287109
4.80370333333333	548836.330993652
4.830045	535511.62878418
4.84757833333333	528760.706542969
4.861355	766221.178833008
4.88678166666667	502046.857421875
4.90075666666667	595167.370117188
4.92667333333333	536670.989440918
4.95551166666667	522026.538513184
4.98111166666667	596128.694458008
4.990925	489065.169311523
5.02438333333333	583824.881652832
5.03801833333333	537677.231018066
5.05227833333333	611086.20526123
5.062455	522025.978210449
5.07277	570486.47064209
5.09895	506640.549133301
5.12018833333333	485360.35534668
5.14484333333333	449265.904418945
5.18554	559482.229492188
5.199665	480096.401245117
5.21716166666667	539770.581970215
5.234805	455240.241088867
5.26388833333333	561147.665161133
5.28134	533341.961791992
5.30679333333333	473482.582092285
5.320755	455153.071960449
5.330825	456221.523620605
5.36782666666667	403394.450866699
5.37758166666667	441062.486816406
5.39912166666667	461065.885375977
5.42457666666667	464815.310241699
5.43455166666667	414692.270507813
5.45647666666667	483540.079833984
5.478625	535625.523986816
5.48846833333333	573611.339294434
5.50655333333333	545102.021606445
5.52049666666667	515269.65435791
5.530785	512236.289978027
5.54869833333333	485222.356750488
5.57040666666667	537851.420776367
5.59905	566618.679138184
5.61668166666667	498597.579956055
5.66211166666667	542234.159729004
5.68690166666667	579172.309448242
5.70408333333333	448559.209655762
5.71454333333333	592769.211547852
5.73955666666667	542609.293640137
5.75737666666667	530450.650634766
5.78211333333333	590183.872009277
5.80314833333333	499827.202270508
5.82868333333333	563495.719299316
5.84633666666667	554378.157104492
5.867475	459334.067382813
5.873525	484224.727844238
5.89569166666667	511106.490661621
5.90582666666667	522889.039855957
5.91591166666667	415825.893493652
5.94593166666667	537293.439880371
5.978615	525543.128845215
5.99244666666667	446465.51739502
6.01047666666667	454717.41973877
6.02379333333333	487598.899475098
6.04199333333333	453886.664855957
6.06377666666667	568402.95489502
6.08880666666667	614286.322692871
6.094925	584698.559204102
6.132895	522184.559997559
6.14997333333333	528976.140686035
6.16334833333333	504618.302124023
6.177855	512980.529968262
6.19983	551099.552368164
6.21776666666667	509187.703552246
6.247145	597234.349731445
6.25707	545569.457763672
6.27121333333333	632822.565002441
6.28908166666667	482923.045166016
6.299545	540206.109069824
6.321575	654265.533935547
6.34734833333333	632415.267211914
6.36855833333333	576402.153259277
6.39039666666667	681746.590026855
6.41561833333333	573164.974975586
6.42917833333333	542816.369750977
6.443415	443305.338867188
6.45400833333333	549274.347290039
6.46782333333333	535144.007507324
6.49463333333333	496326.829284668
6.50458	562139.555480957
6.53005666666667	525711.621520996
6.57121666666667	529551.922241211
6.59231666666667	518567.484375
6.63286666666667	528594.329406738
6.658495	562666.930847168
6.67228666666667	509990.024780273
6.68242333333333	587977.833679199
6.72743166666667	515731.65826416
6.75576166666667	462157.664672852
6.78099	437139.569274902
6.80237166666667	489613.267150879
6.82779333333333	572641.190979004
6.83392166666667	572926.301513672
6.84830166666667	515451.393371582
6.86988166666667	599548.163635254
6.89538333333333	520654.203735352
6.90918	410932.833007813
6.91977166666667	451138.077209473
6.937565	508005.591247559
6.970715	541383.48651123
6.98447833333333	532550.387695313
6.99474166666667	563756.375732422
7.01246	441766.445129395
7.03078833333333	447520.490661621
7.05593	536435.747375488
7.07683	486810.829101563
7.09060166666667	591562.893615723
7.12018833333333	537516.961547852
7.14933	726189.245422363
7.17773666666667	628979.58795166
7.19125333333333	575793.801574707
7.20979166666667	511569.173217773
7.22380666666667	460273.09552002
7.24179666666667	517695.427429199
7.25989166666667	580995.160827637
7.28143166666667	671813.372802734
7.29543833333333	630783.136657715
7.31712	742631.348205566
7.323355	595122.632324219
7.34151	582882.962097168
7.36284333333333	591763.340698242
7.37645	583023.313781738
7.399	578803.124816895
7.420205	755587.427246094
7.44932	596281.573791504
7.46696333333333	737408.6953125
7.491755	646665.835998535
7.51315	594276.226806641
