lengt;dynamics;variability;mse;label;summary_intensity;summary_time;id;statistic
9.947319572108839;-9.5693792279823;9.306971690144678;31.652070748825906;_good_;-104.87116672424817;99.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;25%
19.791810344911507;-0.7599889590246843;19.21660844804063;88.041856910497;_good_;18.895451831869398;198.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;50%
41.10280758885532;7.402010160494877;41.02518847996453;204.24545503725415;_good_;81.67090773512355;297.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;75%
82.22796048569394;41.101817130258745;82.20363426051699;1166.5853866311213;_good_;222.71423661424868;396.0;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;max
165.0;165.0;165.0;165.0;_good_;699.0;699.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;count
34.777588819444524;-0.2630505117944553;33.79010894129882;142.25825136174151;_good_;0.0;349.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;mean
27.008030539032546;19.92229724699334;26.806232283155122;256.2209840404114;_good_;100.07160759958076;201.92820506308672;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;std
2.060805148022473;-53.94891475759695;0.4681252685878192;3.8313630445146987;_good_;-142.34323340707306;0.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;min
12.858293156462954;-12.055716305359438;12.218598322365779;26.35980179885193;_good_;-69.22531696180137;174.5;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;25%
28.66874875373492;-0.8789875482143942;27.838864231019215;64.09059812483162;_good_;9.771969856897172;349.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;50%
49.441875600705046;11.416660501834297;49.07807272082573;135.63877240645635;_good_;51.271375692255965;523.5;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;75%
124.47162317737002;62.227777110404084;124.45555422081088;1772.4657919193353;_good_;342.48218864344597;698.0;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29;max
95.0;95.0;95.0;95.0;_good_;397.0;397.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;count
29.40871344362149;-0.26799526530380985;28.426546579910237;118.63055017457951;_good_;-1.3745511865585817e-14;198.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;mean
30.01794539181171;17.91600485013838;30.10135546825761;179.21974971142149;_good_;100.12618301549563;114.748275223058;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;std
2.004873622191989;-61.70148123232686;0.13970769828905816;7.385073935727919;_good_;-165.8817359396004;0.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;min
9.462576416651434;-8.133088835406376;9.089360333234708;28.367827382900654;_good_;-28.616444549619345;99.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;25%
20.933184509314135;-0.2704732666614623;20.243520974321655;69.17633694964509;_good_;21.141743899433514;198.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;50%
37.05850463968279;9.637422283392688;35.332809178103844;121.66561366113206;_good_;54.07781179656672;297.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;75%
151.37365631571288;66.97493733213236;151.34392563425718;1273.1436579240233;_good_;297.8903759840304;396.0;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07;max
93.0;93.0;93.0;93.0;_good_;397.0;397.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;count
34.87729353474784;-0.6503407053092023;33.9147424304118;109.4713970460162;_good_;1.1454593221321515e-14;198.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;mean
28.166346423878014;19.953950310803922;28.320878108219137;134.341988347608;_good_;100.12618301549561;114.748275223058;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;std
2.0052733230969335;-67.67140902002096;0.09144437608201095;6.367952312473815;_good_;-159.31838776614097;0.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;min
17.79872494462641;-11.251926474401895;16.132521126601205;25.375668452334335;_good_;-28.96043338839028;99.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;25%
29.402382108476402;0.030481458694003902;28.782399392242723;57.723993484491096;_good_;17.73647638491875;198.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;50%
43.03864546385711;11.115043168074608;41.768110840796;124.20831750599348;_good_;51.510608082539036;297.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;75%
135.35759452287684;60.68715391862108;135.34281804004058;612.6190693213924;_good_;372.3199685066786;396.0;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08;max
96.0;96.0;96.0;96.0;_good_;397.0;397.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;count
29.22728923868188;0.44675619500845637;28.28771911809893;94.62218210886022;_good_;1.1454593221321515e-14;198.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;mean
26.27026764087556;18.271171815606117;26.31626316919269;116.59660085022004;_good_;100.12618301549563;114.748275223058;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;std
2.0285349376722315;-51.81160386829507;0.048515286647834444;0.9153770861447194;_good_;-158.0599850360762;0.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;min
8.822978585002716;-7.928137765882943;8.297280098272708;22.968044225902624;_good_;-30.911051850774385;99.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;25%
20.423719539200356;-0.07667628371104027;19.73534240260733;58.41793784995251;_good_;17.18610030929517;198.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;50%
37.76455869710864;8.533902624803522;35.685918758060495;101.93341162042934;_good_;48.53876363298592;297.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;75%
112.22683508988122;56.10450631253109;112.20901262506231;565.4209009799929;_good_;351.7209001307012;396.0;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07;max
98.0;98.0;98.0;98.0;_good_;397.0;397.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;count
30.02948783563276;-0.4169913102041103;29.144688404125255;158.4607451416538;_good_;2.9781942375435936e-14;198.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;mean
25.8066056511929;18.565744214980423;25.826375080925327;281.66143252452673;_good_;100.12618301549564;114.748275223058;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;std
1.450261242534969;-47.140193305057544;0.10019285003528466;8.077935669463161e-28;_good_;-154.9732495553948;0.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;min
11.00740071898952;-9.803029185493777;10.680038081306286;27.93538952719522;_good_;-26.806940826531484;99.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;25%
22.68121284042549;0.4532512325306471;22.164023718328735;72.85291697573112;_good_;15.952994721735477;198.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;50%
40.62463812870232;9.676726236109344;39.954881692192146;175.08236620041419;_good_;47.49042856025857;297.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;75%
137.06311723385207;68.52426231974388;137.0485246394892;2274.333193458611;_good_;417.770552409878;396.0;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08;max
192.0;192.0;192.0;192.0;_good_;719.0;719.0;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;count
29.169337425444066;-0.45263132550866975;28.61425041833387;176.72003185459417;_good_;2.0239103238340544e-14;359.0;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;mean
23.77447632168631;17.348901562546544;24.122776898501193;232.26015856613316;_good_;100.06961365270516;207.70170918892313;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;std
2.0507016134097977;-63.89725592241396;0.3502694863261695;1.1308275683565605;_good_;-168.76389516575426;0.0;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;min
11.206324916687088;-9.490366115017117;9.637526796671864;30.20836503567844;_good_;-75.13668159947864;179.5;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;25%
24.024882775762052;-0.8443325799475253;23.684758384446695;90.56854545075801;_good_;2.719412394803355;359.0;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;50%
40.207200333151334;9.71505965847283;40.14246478992857;226.40084228072197;_good_;66.34651123622854;538.5;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;75%
127.81016101099858;56.64892662351566;127.79451184482605;1380.416954282123;_good_;270.2029086587145;718.0;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32;max
103.0;103.0;103.0;103.0;_good_;395.0;395.0;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;count
41.817371260520645;0.8172268728658774;41.07956808887962;579.5945508621259;_good_;-1.8420145858692218e-14;197.0;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;mean
32.31775104483404;24.87946036442887;32.78827275351765;1569.4611303070521;_good_;100.12682313276446;114.17092449481173;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;std
2.110378519780462;-72.86021039526493;0.6735707065711622;1.514165537086588;_good_;-151.43069177785944;0.0;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;min
15.843078863826966;-13.877770975189671;15.13798859871315;56.390569086000994;_good_;-103.35550682116252;98.5;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;25%
33.98753849742726;-0.6880476200886717;32.39969853986668;178.4221237497038;_good_;26.331307993681204;197.0;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;50%
65.21658954085774;18.187151958885785;65.18591523342093;514.1723844018574;_good_;76.96771331743105;295.5;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;75%
145.73414505656973;58.019399884671536;145.72042079053062;13851.51663915765;_good_;248.58340839843382;394.0;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13;max
99.0;99.0;99.0;99.0;_good_;395.0;395.0;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;count
40.929943904947926;0.34243959258884143;40.19122661228427;251.82173563097544;_good_;1.3815109394019163e-14;197.0;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;mean
33.49313734736824;25.38008233235036;33.777646269085174;309.1166638899713;_good_;100.12682313276446;114.17092449481173;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;std
2.0082478563182358;-84.24933397662542;0.18182258497444792;7.5374131791485794;_good_;-147.79204822500967;0.0;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;min
16.403876819744227;-12.657295431326498;15.26710994029051;36.01348545024193;_good_;-109.45205522827717;98.5;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;25%
31.832601776322218;-0.09091129248722121;30.413024578694603;130.0553436609928;_good_;15.05595351180951;197.0;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;50%
57.761393414871634;15.913900987882922;57.52246252567079;370.6572687036264;_good_;78.43805363991211;295.5;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;75%
168.51053706525394;54.195530000723686;168.49866795325215;1898.3964096317159;_good_;219.35569573910777;394.0;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13;max
257.0;257.0;257.0;257.0;_good_;1199.0;1199.0;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;count
34.981658370366695;0.17408719143858922;33.672177226272446;201.73810676845898;_good_;-1.5170887435745258e-15;599.0;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;mean
33.92194064460766;21.673676317270946;34.00874397758452;500.66096286868014;_good_;100.04172752111498;346.2657938636157;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;std
2.0145239965293116;-68.71275265534207;0.24146828485834249;5.549515036952195;_good_;-119.94732257512106;0.0;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;min
9.72147643976773;-9.798701837047894;8.539552419545544;19.814004495573492;_good_;-95.61867261364331;299.5;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;25%
24.87834350457471;-0.11734437202390702;22.459106434902424;55.71387837489912;_good_;-14.248602063685805;599.0;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;50%
47.277482611285045;8.561722760013225;46.91981659951489;173.78504457156586;_good_;80.88083845376838;898.5;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;75%
173.99387943744927;86.99119220026563;173.98238440052955;6396.859134592207;_good_;302.13980708409315;1198.0;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700;max
93.0;93.0;93.0;93.0;_good_;397.0;397.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;count
30.35940466290598;-0.6255010067742122;29.378638635181897;196.14444691480637;_good_;4.581837288528606e-15;198.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;mean
25.273401376636535;17.34617529130422;25.7125211031686;487.0212102820195;_good_;100.12618301549564;114.748275223058;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;std
2.0786359801281677;-48.926551345539536;0.5663281185703113;0.7996741845111933;_good_;-121.52480013833373;0.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;min
10.719392477190855;-10.485547570979794;9.994965153738065;30.780881774198228;_good_;-97.59576266827767;99.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;25%
23.580153796007632;-0.04419168307847382;22.239888772177892;92.25088446733685;_good_;-9.53223068142905;198.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;50%
41.32632896599421;10.48745385619318;40.59348615098679;184.831150505147;_good_;91.0585070546897;297.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;75%
124.41637884276611;44.53284124300353;124.3520620027939;4569.476440914708;_good_;212.48123186702017;396.0;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08;max
74.0;74.0;74.0;74.0;_good_;397.0;397.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;count
29.896536350123707;-1.2160891989604456;27.894227912917575;93.53782763761066;_good_;0.0;198.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;mean
24.47047074076441;16.58913594311633;23.936443434933633;136.19718808871076;_good_;100.12618301549564;114.748275223058;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;std
2.054783911586117;-44.36097958693113;0.4713140389518884;2.8576096585986273;_good_;-115.75415450379592;0.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;min
12.362293492914635;-10.952337649682562;10.946823448963912;20.54047674244646;_good_;-111.90104013105386;99.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;25%
23.77890648161778;-0.35078918801639175;21.962222896161393;45.778594081513205;_good_;8.578328017282336;198.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;50%
44.595381263506816;8.114146823081919;40.34173850536888;105.41957884185632;_good_;95.97769738004412;297.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;75%
125.45194738541454;62.718002006586744;125.43600401317326;908.0315339932426;_good_;230.55481195073267;396.0;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07;max
76.0;76.0;76.0;76.0;_good_;397.0;397.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;count
25.508748999855328;0.8670941637278978;23.59539027818757;132.04967908895406;_good_;2.5200105086907332e-14;198.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;mean
22.28013472731241;14.513472747603906;21.441026586125158;182.1368379108105;_good_;100.12618301549563;114.748275223058;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;std
2.0027058706925076;-56.594978260121344;0.10407115117185128;0.8066460543906219;_good_;-118.74104316886583;0.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;min
9.931980648417245;-5.1694247229945125;8.923537503867976;23.250832895113877;_good_;-113.95990049288791;99.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;25%
19.18058810490278;1.168500277559363;18.213558963411742;53.96792481410139;_good_;8.760395896477814;198.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;50%
32.95419376853329;9.10355793497293;30.34107119914904;150.04974161627743;_good_;96.56131577429743;297.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;75%
113.20762455353564;30.948901530921813;113.18995652024205;1006.7433916448023;_good_;185.12367407650027;396.0;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08;max
73.0;73.0;73.0;73.0;_good_;397.0;397.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;count
30.37527720994428;3.103671925293223;28.302996388352568;118.0317864432179;_good_;0.0;198.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;mean
24.66953212700532;16.69926094507596;24.01036308696868;149.6448313047999;_good_;100.12618301549563;114.748275223058;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;std
2.0000046184138944;-35.529680575823484;0.004298101546851285;2.4258814460115117;_good_;-112.78351223356613;0.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;min
12.906742770085966;-6.234104306310735;10.530854634553293;22.439407143796064;_good_;-109.2349888915187;99.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;25%
23.40812320155492;0.2417239068325342;20.938501711904337;48.8451382095744;_good_;-5.25962813992206;198.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;50%
49.31692471504842;11.66126313719031;40.626729750600134;153.27438390224873;_good_;95.88240470678224;297.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;75%
94.32521316146149;43.10170892984885;94.27749380395699;850.7097932158434;_good_;195.16769511189986;396.0;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07;max
170.0;170.0;170.0;170.0;_good_;713.0;713.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;count
30.943893618133412;-0.8103595325648112;30.01459776770918;159.76744148155;_good_;1.020470913630214e-14;356.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;mean
24.83986800214287;18.106047539850138;25.139664148960005;267.66166498798503;_good_;100.07020007884579;205.96965795961307;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;std
2.1400700983084255;-47.642827995967;0.7615116713969883;5.1929872741143575;_good_;-128.54354081298334;0.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;min
12.21669884468325;-12.230232927946336;11.604129780573658;35.2763097064921;_good_;-100.37301537321046;178.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;25%
25.376658750370716;-0.24744469026664656;23.784688298409492;72.91223777333815;_good_;-7.9353857141573165;356.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;50%
40.54809735332691;9.256684118762589;40.019976362761355;138.44209489424833;_good_;87.21002998313263;534.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;75%
147.15756700378063;73.57198775089608;147.14397550179274;2352.079373559231;_good_;276.5021787320241;712.0;QC_Shew_12_02_check_09Nov12_samwise_12-09-18;max
74.0;74.0;74.0;74.0;_good_;397.0;397.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;count
29.31524951563305;2.5784629636160896;27.329381347872335;138.85178448037306;_good_;4.581837288528606e-15;198.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;mean
23.21760054535643;16.521038106740466;22.251774782159902;241.99212558688916;_good_;100.12618301549563;114.748275223058;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;std
2.0630070476074036;-36.80059099476458;0.5059625267525405;9.048900440448527;_good_;-115.55409276559028;0.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;min
11.93185482647906;-6.785701936105532;11.125500527942563;25.285020444833357;_good_;-110.7624910807163;99.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;25%
23.908720149216336;0.5235278494105648;22.52317085160098;56.63296216606975;_good_;2.4604306854927143;198.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;50%
38.33196254478081;12.609597445157277;36.697314103774715;134.30573528373506;_good_;95.85113153844954;297.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;75%
114.17147427321336;57.0769777093163;114.153955418632;1574.9873342638427;_good_;232.19024942911588;396.0;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08;max
79.0;79.0;79.0;79.0;_good_;397.0;397.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;count
22.162515199078744;-0.47809847969299263;20.42207190549;92.83617130925411;_good_;0.0;198.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;mean
16.887148764021845;11.259057023548532;15.37141892728646;139.92484301323506;_good_;100.12618301549561;114.748275223058;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;std
2.0549834151673134;-29.426166234291294;0.4721830541354848;7.116420195553364;_good_;-122.34160288543575;0.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;min
8.47538445134893;-8.834775663902404;8.14869686256526;27.83141071975502;_good_;-117.60447837935224;99.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;25%
18.59634423739588;-0.9931211240730797;18.289606243170056;50.80394171488055;_good_;18.952616383991337;198.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;50%
31.01954005077438;4.969916456292568;29.25032455143861;109.77733653097906;_good_;92.56724561082663;297.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;75%
77.0515233177486;25.66436622934519;76.99309868803539;933.2939440508932;_good_;220.35698285923422;396.0;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07;max
66.0;66.0;66.0;66.0;_good_;397.0;397.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;count
22.047908680610345;2.5008679327973935;19.28004622945145;107.35328439126666;_good_;-4.581837288528606e-15;198.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;mean
26.31165642280088;12.15321374289488;21.09810723681377;156.1198819523207;_good_;100.12618301549563;114.748275223058;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;std
2.0113973832133274;-23.214331412686413;0.21382103076503256;3.520472376697821;_good_;-95.44358809620303;0.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;min
7.228459441656791;-3.623390592433715;6.722211843836284;21.280903815802656;_good_;-93.00947069150266;99.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;25%
11.511866499440021;1.2568147278089956;11.196500750550172;43.68361729508658;_good_;-42.193347026439994;198.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;50%
25.879473382281468;5.4628268106306415;24.02291763210914;119.62127236682966;_good_;96.51487196910185;297.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;75%
151.18011947174455;45.41374364539065;106.69091601708101;854.0075300490852;_good_;261.57560157663613;396.0;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07;max
77.0;77.0;77.0;77.0;_good_;397.0;397.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;count
24.891708163127692;0.7840138364839954;22.952106133866895;135.7015127518995;_good_;-9.163674577057211e-15;198.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;mean
21.68492216429185;14.609300324844606;20.820778908332436;217.4550621600395;_good_;100.12618301549563;114.748275223058;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;std
2.2230965881895;-47.29852008840663;0.3343856208855982;1.4100928441507892;_good_;-112.59066301743765;0.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;min
8.672107521597903;-6.002113867737805;8.026971883962702;24.922125211154817;_good_;-109.53713863466288;99.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;25%
18.073645379345034;0.11305594202764373;16.066668695319095;73.88718859344999;_good_;-6.9909173409538905;198.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;50%
35.46465072356722;7.3263537407087815;33.74425121342301;164.24552699313196;_good_;96.91005934075831;297.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;75%
94.61818012524519;40.76919328394883;94.59704017681179;1506.8197490178652;_good_;206.45199682662025;396.0;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08;max
77.0;77.0;77.0;77.0;_good_;397.0;397.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;count
23.750989492568667;-0.36935170802636014;21.90131217624285;111.62172771483137;_good_;6.8727559327929084e-15;198.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;mean
22.015917330397574;13.631604892401276;20.89267149108085;150.06065297855346;_good_;100.12618301549563;114.748275223058;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;std
2.3941999722138845;-47.29449466508056;0.8823643598443311;2.298007964693434;_good_;-112.76243765806741;0.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;min
9.084284115473428;-7.367326096005673;8.580895980478545;26.032839944997715;_good_;-109.49146769544946;99.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;25%
16.207412312387426;-2.574176913008959;15.53209627789272;63.93082372940656;_good_;-8.506363921598565;198.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;50%
26.070016666488414;5.177365425964242;25.512384917466534;131.57240199774913;_good_;95.12814445533088;297.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;75%
94.61013107749822;44.39153482693646;94.58898933016144;734.0629344347363;_good_;238.91784062056328;396.0;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07;max
