lag1;lag2;lag3;label;name
0.9564077680092411;0.9274995476079977;0.9195853478031122;_good_;QC_Shew_11_03_pt5_3_12Oct11__11-06-28
0.9576946567957261;0.9269951561564872;0.9166306566765535;_good_;QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12
0.9572836710106383;0.9223422288915067;0.897216984739569;_good_;QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29
0.9637103296516134;0.935007756308403;0.9119001707406558;_good_;QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07
0.9650122566422565;0.937529507073487;0.9123110254087442;_good_;QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08
0.9676315597418655;0.9341614003641487;0.9034189646400737;_good_;QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07
0.9606757480734199;0.9301950800293385;0.9017659798713102;_good_;QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08
0.9553903520796019;0.9320061140895325;0.918422205584406;_good_;QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32
0.883758737305527;0.8483860419801537;0.8347558766576599;_good_;QC_Shew_12_02_2p5_4_19Jul12_Sam_12-05-13
0.9225467714151733;0.891193564264741;0.8857704735723384;_good_;QC_Shew_12_02_2p5_8_27Jul12_Sam_12-05-13
0.957464440065209;0.9210638146063133;0.885191829912164;_good_;QC_Shew_12_02_2p5_b2Aug12_Polaroid_11-07-67_120805054700
0.9574133103485516;0.9355548156029657;0.9194359255390051;_good_;QC_Shew_12_02_5pt_2_24Aug12_Polaroid_12-08-08
0.9744086377903591;0.9605298397405595;0.9533274629516265;_good_;QC_Shew_12_02_A_24Nov12_Lynx_12-11-07
0.9756519426427785;0.9600479762372403;0.9573231424986279;_good_;QC_Shew_12_02_B_24Nov12_Lynx_12-11-08
0.9736967045142064;0.959457812338964;0.9528478505139466;_good_;QC_Shew_12_02_C_24Nov12_Lynx_12-11-07
0.9580712859887551;0.9321993289663034;0.9169341349746415;_good_;QC_Shew_12_02_check_09Nov12_samwise_12-09-18
0.971330313345261;0.9575905512151534;0.9528895170956011;_good_;QC_Shew_12_02_D_24Nov12_Lynx_12-11-08
0.9823917196798028;0.9716159537776495;0.964936099895317;_good_;QC_Shew_12_02_E_6Jan13_Lynx_12-11-07
0.9831229135743413;0.97290812031335;0.9664263201971488;_good_;QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07
0.9757132664564516;0.9620024386488447;0.9556141077288417;_good_;QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08
0.9784128042015277;0.9694153740357647;0.9565717857207091;_good_;QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07
0.9800071021764146;0.968972065301038;0.965106980238038;_good_;QC_Shew_12_02_post-B_11Dec12_Lynx_12-11-08
0.9752552502191464;0.9660234898618261;0.9577137515184136;_good_;QC_Shew_12_02_post-B_12Dec12_Lynx_12-11-08
0.9738134963208409;0.9626754840287036;0.9569825014876348;_good_;QC_Shew_12_02_post-B_29Nov12_Lynx_12-11-07
0.9729045912229302;0.9631131232509796;0.9554871776366721;_good_;QC_Shew_12_02_post-B_6Dec12_Lynx_12-11-08
0.9776690587834048;0.967717927885222;0.9606126629327342;_good_;QC_Shew_12_02_post-C_11Dec12_Lynx_12-11-07
0.9754003397695997;0.9664236942497301;0.9575043912355841;_good_;QC_Shew_12_02_post-C_14Dec12_Lynx_12-11-07
0.9739951118261121;0.966308985701549;0.956698455343353;_good_;QC_Shew_12_02_post-C_29Nov12_Lynx_12-11-08
0.978665351999157;0.9659551646027625;0.9606765582391801;_good_;QC_Shew_12_02_post-C_6Dec12_Lynx_12-11-07
0.9761942853268969;0.9592223228635397;0.9537037158658833;_good_;QC_Shew_12_02_post-D_11Dec12_Lynx_12-11-08
0.9763147505601788;0.9631246241529609;0.9559117200354326;_good_;QC_Shew_12_02_post-D_29Nov12_Lynx_12-11-07
0.9746896494230556;0.9622110039986898;0.9571137485703625;_good_;QC_Shew_12_02_post-D_6Dec12_Lynx_12-11-08
0.9802615687568996;0.9722129317906835;0.9633229251057279;_good_;QC_Shew_12_02_post-E_11Dec12_Lynx_12-11-07
0.9793197783706084;0.9667489817199848;0.9603166448246764;_good_;QC_Shew_12_02_post-F_11Dec12_Lynx_12-11-08
0.9622479456407478;0.9400428266715273;0.9305963084855943;_good_;QC_Shew_12_02_pt5_1_17Nov12_Lynx_12-11-07
0.9802253911214477;0.9704202353040658;0.9597781668147587;_good_;QC_Shew_12_02_pt5_1_18Nov12_Lynx_12-11-07
0.977891873546267;0.9668177237400246;0.9616615152691129;_good_;QC_Shew_12_02_pt5_1_19Nov12_Lynx_12-11-07
0.9121984936654826;0.8555702232723214;0.8203189196083965;_good_;QC_Shew_12_02_pt5_1_3_26Dec12_Leopard_12-11-09
0.9627020690111134;0.9448798882546254;0.938784405868015;_good_;QC_Shew_12_02_pt5_2_17Nov12_Lynx_12-11-08
0.9703144616213413;0.9585854150850203;0.9550288171268368;_good_;QC_Shew_12_02_pt5_2_18Nov12_Lynx_12-11-08
0.9731818010636498;0.9598167558559757;0.9550752808625128;_good_;QC_Shew_12_02_pt5_2_19Nov12_Lynx_12-11-08
0.9725250343220023;0.9621407379595892;0.9562826548008756;_good_;QC_Shew_12_02_pt5_3_17Nov12_Lynx_12-11-07
0.9730828902738414;0.9631224318556064;0.957900185373633;_good_;QC_Shew_12_02_pt5_3_18Nov12_Lynx_12-11-07
0.96899387031399;0.9472281179905998;0.9421066614402404;_good_;QC_Shew_12_02_pt5_3_6Sep12_Earth_12-04-18
0.970434352284819;0.9597471386896821;0.9515334942457486;_good_;QC_Shew_12_02_pt5_4_17Nov12_Lynx_12-11-08
0.9751948976323501;0.9648921800002102;0.9581275273756713;_good_;QC_Shew_12_02_pt5_4_18Nov12_Lynx_12-11-08
0.9675878985921345;0.9617186278612416;0.9521405240328822;_good_;QC_Shew_12_02_pt5_4_28Dec12_Lynx_12-11-07
0.9776067004975763;0.9723836539293225;0.9650626721235536;_good_;QC_Shew_12_02_pt5_4_6Sep12_Earth_12-04-15
0.9729712969765444;0.9601126742542808;0.956576960205504;_good_;QC_Shew_12_02_pt5_5_17Nov12_Lynx_12-11-07
0.9760310035405458;0.9653455948648707;0.9599210635756966;_good_;QC_Shew_12_02_pt5_5_18Nov12_Lynx_12-11-07
0.9726956514502437;0.9595861153542549;0.9534588372091568;_good_;QC_Shew_12_02_pt5_6_17Nov12_Lynx_12-11-08
0.9737102048040905;0.964116393835593;0.9581418785456275;_good_;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08
0.9715952282883557;0.9599683137782011;0.9528044820885411;_good_;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07
0.9719152180339983;0.9647384162975863;0.9550889493791052;_good_;QC_Shew_12_02_pt5_7_18Nov12_Lynx_12-11-07
0.9714175518961765;0.957885155057705;0.9508656013431708;_good_;QC_Shew_12_02_pt5_7_28Dec12_Lynx_12-11-08
0.9756092626651948;0.9635952504287667;0.9577354255783157;_good_;QC_Shew_12_02_pt5_8_17Nov12_Lynx_12-11-08
0.9680046547410688;0.9575226263704159;0.9511239886431544;_good_;QC_Shew_12_02_pt5_8_18Nov12_Lynx_12-11-08
0.9801693689144014;0.9701142156377395;0.96122466661524;_good_;QC_Shew_12_02_pt5_A_10Dec12_Lynx_12-11-07
0.9801892568727244;0.9691332962485325;0.9638427482097389;_good_;QC_Shew_12_02_pt5_a_20Dec12_Lynx_12-11-07
0.9730939398427423;0.9640466557754069;0.9602572916536252;_good_;QC_Shew_12_02_pt5_A_2Jan13_Lynx_12-11-07
0.9781559570805787;0.9672562828458802;0.9597782340695011;_good_;QC_Shew_12_02_pt5_B_10Dec12_Lynx_12-11-08
0.9763363080061612;0.9670248397428917;0.9580920929802387;_good_;QC_Shew_12_02_pt5_D_12Jan13_Lynx_12-11-08
0.9803271167372443;0.970436986455654;0.9645400854903159;_good_;QC_Shew_12_02_pt5-A_1Dec12_Lynx_12-11-07
0.978131350122107;0.965723288542379;0.9593146883936695;_good_;QC_Shew_12_02_pt5-A_30Nov12_Lynx_12-11-07
0.9770096263668849;0.9666989873952305;0.9604639638537921;_good_;QC_Shew_12_02_pt5-B_1Dec12_Lynx_12-11-08
0.9746748010916495;0.9655389862639387;0.9587545377820968;_good_;QC_Shew_12_02_pt5-B_30Nov12_Lynx_12-11-08
