duration_short;duration_medium;duration_long;dynamics_decreasing;dynamics_constant;dynamics_increasing;variability_low;variability_medium;variability_high;time_beginning;time_middle;time_ending;id;label
0.0;0.793561296078554;0.20643870392144603;0.0;0.0;1.0;0.0;0.7612685931599005;0.23873140684009955;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.43466672520006666;0.5653332747999332;0.0;1.0;0.0;0.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.5251461726556931;0.474853827344307;0.0;0.0;0.14278886355632303;0.857211136443677;0.4057142831706801;0.5942857168293199;0.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.4910418250442254;0.5089581749557746;0.0;0.0;1.0;0.0;0.470463621155463;0.529536378844537;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.3148220717813576;0.6851779282186423;0.0;0.0;0.00016552145348017931;0.9998344785465199;0.210708472003886;0.789291527996114;0.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.4914289199783229;0.5085710800216772;0.0;0.6934586797389506;0.30654132026104947;0.0;0.38355095859444677;0.6164490414055532;0.0;[0.];[1.];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.9001707757465089;0.099829224253491;0.0;0.0;0.3983229991995729;0.6016770008004271;0.7542543117202054;0.24574568827979462;0.0;[0.];[0.98992443];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.14038210365713635;0.8596178963428636;0.0;1.0;0.0;0.0;[0.];[0.95214106];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.603190872111161;0.396809127888839;1.0;0.0;0.0;0.0;0.5782462669242906;0.42175373307570935;[0.];[0.87657431];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[0.83879093];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.4869160301052289;0.5130839698947711;0.0;0.0;0.11678824373103543;0.8832117562689645;0.37025030590835384;0.6297496940916462;0.0;[0.];[0.7884131];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.0;0.7625809754507469;0.23741902454925315;0.9741908591838462;0.025809140816153802;0.0;[0.];[0.75062972];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.8779372094496048;0.12206279055039511;0.0;0.0;0.38314117238988593;0.616858827610114;0.7335468068838692;0.26645319311613075;0.0;[0.];[0.70025189];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[0.66246851];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.6379952663194475;0.3620047336805526;1.0;0.0;0.0;0.0;0.6117005935963578;0.3882994064036423;[0.];[0.62468514];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[0.58690176];[0.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.4258116914742023;0.5741883085257977;0.0;1.0;0.0;0.0;[0.];[0.54911839];[9.78786042e-18];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.8588945032298441;0.1411054967701559;0.0;0.0;0.3701423350703795;0.6298576649296205;0.7158168268205676;0.2841831731794323;0.0;[0.];[0.51133501];[4.29267593e-16];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
