RetentionTime	Intensity
0.003305	1780291.19863892
0.044825	1595720.53619385
0.088995	1548732.1929245
0.131843333333333	1486843.56859589
0.176126666666667	1570210.9574585
0.220033333333333	1597290.95097351
0.264226666666667	1490490.55204773
0.307833333333333	782892.26272583
0.35236	572794.712814331
0.396663333333333	476426.432006836
0.440938333333333	425866.722595215
0.486168333333333	405740.850120544
0.530828333333333	417531.863189697
0.57652	412603.500526428
0.621856666666667	345713.81313324
0.667571666666667	358675.601646423
0.713595	638836.874725342
0.759025	387759.713378906
0.80454	348361.505348206
0.849986666666667	414418.47857666
0.895491666666667	369676.083694458
0.94148	394655.762031555
0.987103333333333	383236.923416138
1.03307	432097.394676208
1.075685	351895.147274017
1.12040166666667	392261.653022766
1.16524333333333	362831.475418091
1.20310166666667	413389.434089661
1.24856166666667	378986.871582031
1.29278333333333	374396.988464355
1.33901833333333	371905.226028442
1.38335	367452.625068665
1.42881166666667	398328.301719666
1.47332166666667	365980.136882782
1.51828166666667	358508.642921448
1.56260333333333	403484.140846252
1.608755	386845.71521759
1.65434833333333	405222.372329712
1.69912	398016.546356201
1.74464	408166.114387512
1.79018333333333	381668.756576538
1.83572333333333	404453.700080872
1.88175666666667	373062.336799622
1.92674	420821.642440796
1.97253333333333	443865.410736084
2.01761666666667	508258.973060608
2.06313333333333	492495.585540771
2.10571166666667	530256.550086975
2.14976666666667	492799.130958557
2.19458333333333	484947.413208008
2.23948166666667	487389.462097168
2.28424166666667	442487.288169861
2.329465	466711.60533905
2.374755	477070.622039795
2.41807333333333	460722.664932251
2.46375	452747.857543945
2.50835833333333	448866.029037476
2.554025	476994.442451477
2.59957666666667	465275.242515564
2.64424333333333	479955.025878906
2.69021833333333	466582.805389404
2.735865	476169.39755249
2.78155833333333	505098.432601929
2.82747166666667	488714.284973145
2.87355833333333	511561.174713135
2.91874833333333	502097.175361633
2.96487666666667	459206.444854736
3.01073833333333	523575.903739929
3.05696333333333	465784.864685059
3.10247833333333	483201.344665527
3.14528833333333	484473.687652588
3.19014333333333	460003.243217468
3.23479166666667	517191.663040161
3.28049666666667	462297.910804749
3.32638833333333	470346.250473022
3.37202833333333	476199.767974854
3.41776	757651.146995544
3.46251666666667	550269.795410156
3.50762833333333	531234.446922302
3.55303	487831.917533875
3.59903666666667	518637.582778931
3.64426333333333	533380.954322815
3.69010666666667	505132.429824829
3.736355	532391.524116516
3.7826	564262.227798462
3.82730166666667	549325.144546509
3.872505	592393.407173157
3.91857333333333	501356.163284302
3.96468166666667	506242.864990234
4.01046333333333	506096.005104065
4.05630166666667	508672.982528687
4.10251666666667	556549.703094482
4.14910833333333	572595.338424683
4.19251166666667	563328.28653717
4.23808166666667	531838.430755615
4.28334666666667	554330.981132507
4.32918333333333	545334.962471008
4.37573666666667	546136.162986755
4.42203666666667	568556.675567627
4.46673833333333	464901.031066895
4.51304833333333	637668.59362793
4.55768833333333	529685.07585907
4.60314666666667	565434.470718384
4.64877333333333	564713.918754578
4.694095	606454.171348572
4.73916333333333	692408.309066772
4.78567833333333	604856.092224121
4.83160833333333	652192.848907471
4.87836833333333	712524.138916016
4.92442666666667	704099.861450195
4.97009666666667	627159.398887634
5.01557166666667	647221.116409302
5.06083833333333	629899.67300415
5.107405	614772.679748535
5.15322166666667	753908.462936401
5.19927166666667	680123.46434021
5.24261166666667	711202.697227478
5.288555	662259.563400269
5.33426166666667	630420.845191956
5.37983333333333	598954.301620483
5.425955	606719.521461487
5.47151333333333	612214.994346619
5.51734	576095.875343323
5.562965	562382.897117615
5.60839666666667	549251.342323303
5.65410166666667	566263.027793884
5.69903833333333	557139.13835907
5.74414833333333	605675.148773193
5.78945666666667	573994.468902588
5.83593666666667	595630.518318176
5.88155333333333	605215.375465393
5.92688	574219.425308228
5.97276833333333	594782.395965576
6.01877666666667	649185.814811707
6.064225	725830.208602905
6.110505	713590.451560974
6.15709333333333	672205.867401123
6.20430166666667	672668.870063782
6.24913833333333	634080.631057739
6.29561833333333	619993.823631287
6.340895	660936.808868408
6.386265	602865.583976746
6.43187666666667	598164.740409851
6.47841666666667	632974.279922485
6.52405666666667	643946.328681946
6.56959666666667	620774.260932922
6.61549166666667	569483.965888977
6.66112	637579.241622925
6.70747	717218.782714844
6.75274166666667	687147.860206604
6.79848333333333	743508.050071716
6.844165	750417.355010986
6.89057166666667	759216.232337952
6.936265	770375.577362061
6.98299	894529.5496521
7.028365	847860.061790466
7.07474833333333	825848.704872131
7.12109	816872.709251404
7.16610166666667	849872.882820129
7.21235166666667	829460.788024902
7.25665333333333	919433.635879517
7.30229166666667	947216.996437073
7.34675166666667	907613.998748779
7.39286333333333	962312.460289001
7.43927833333333	861667.152252197
7.48587	793393.747123718
7.532	947640.634536743
7.57855166666667	873973.058280945
7.62381166666667	879989.391067505
7.669695	873104.289482117
7.715795	868655.15914917
7.76090833333333	964424.657302856
7.80620166666667	1009776.51186371
7.852285	995877.158226013
7.89931833333333	1057431.8807373
7.94486833333333	872618.906944275
7.990885	883547.169136047
8.037115	867286.033409119
8.08324833333333	876791.824020386
8.12836166666667	836945.064926147
8.17503333333333	791046.895118713
8.22069666666667	792781.085762024
8.26662666666667	917432.092033386
8.31201	841099.573226929
8.35786	1002876.15208435
8.40404833333333	875002.731437683
8.450225	895291.261810303
8.49730333333333	914993.823310852
8.54380166666667	1035863.34127808
8.58802166666667	1181672.60577393
8.63351166666667	1171948.35559845
8.678395	1496060.86620331
8.72370666666667	1348367.13710022
8.76923833333333	1405686.28769684
8.81585166666667	1419261.36703491
8.86125833333333	1478387.54815674
8.907285	1418630.15755463
8.95320166666667	1561677.95070648
8.99979166666667	1608432.29681396
9.04642833333333	1604112.86869812
9.09249166666667	1365921.80580139
9.13911	1220619.45969391
9.18511333333333	1229111.43766022
9.230695	1020529.51107025
9.27489166666667	1081822.05175781
9.32101666666667	1038195.13146973
9.36583	967795.227218628
9.41140666666667	965156.884773254
9.45660166666667	939045.582733154
9.50240666666667	1057813.79852295
9.548555	988348.160835266
9.59281833333333	1052919.01435089
9.63887166666667	1053150.90543365
9.68577333333333	1201063.05010986
9.73207666666667	1210297.0042038
9.77832666666667	1376719.31065369
9.82465333333333	1608790.87760162
9.87086333333333	1821160.48163605
9.91736833333333	2009150.58381653
9.96316333333333	2177635.7006073
10.008175	2340744.25025177
10.05395	2423087.72181702
10.0999133333333	2430525.49401855
10.146505	2400988.10921478
10.1924983333333	2354082.77961731
10.23934	2044894.81564331
10.2841216666667	1889859.8130188
10.3296766666667	2045790.66458893
10.3751066666667	1587959.68006897
10.421955	1586661.25035095
10.46773	1692889.45815277
10.5148033333333	1429624.03212738
10.5608566666667	1532206.49172211
10.605585	1766533.7769928
10.6504566666667	1677974.77188873
10.69659	1716061.21083069
10.7414833333333	1685588.83441162
10.78721	1751802.70263672
10.8340233333333	1953414.08363342
10.8802133333333	1790059.45169067
10.9265116666667	1778080.99054718
10.973045	1703494.9572525
11.0183483333333	1735437.31590271
11.0648016666667	2182830.5881958
11.1109783333333	1845481.89457703
11.1558983333333	1912701.3781662
11.2022233333333	1754814.19651794
11.2483	1779900.12246704
11.2941216666667	1566156.47432709
11.340535	1655887.68875885
11.3865583333333	1818561.36792755
11.4320716666667	1876936.35453033
11.4768783333333	2018876.84482574
11.5218533333333	2818534.87466431
11.5667566666667	4102103.51989746
11.6124633333333	7001996.41296387
11.656715	12461185.5994263
11.7015533333333	17595390.7276611
11.7441816666667	18257740.0173645
11.78592	23679829.7630615
11.8312916666667	20836204.6115723
11.8755783333333	15566295.4931335
11.9212016666667	12062636.6424255
11.9671833333333	10730578.8465576
12.0118333333333	9626339.05316162
12.0562016666667	8137329.11715698
12.1018383333333	8996109.32910156
12.14616	11442470.9128723
12.1904366666667	10673809.4026489
12.2366916666667	11355387.1653442
12.2822766666667	14453213.5572205
12.3260833333333	14888233.3843384
12.3716033333333	11814915.7587891
12.4159983333333	9575334.59178162
12.4615666666667	8984636.02070618
12.5079383333333	7450681.17637634
12.5540366666667	6953618.87838745
12.5996216666667	6058743.53881836
12.64384	5105714.73318481
12.688785	5919284.39808655
12.7346583333333	4737154.55395508
12.7811283333333	6138040.52290344
12.8262333333333	5041243.70431519
12.8726783333333	5815141.59004211
12.9170916666667	6510149.70315552
12.9629566666667	8572074.50215149
13.00735	10685995.7831421
13.0512816666667	12392703.2499084
13.097725	13844080.2266541
13.1443733333333	14521259.186676
13.1858933333333	14334691.4032593
13.2303133333333	13999508.0602112
13.274755	13715475.0013428
13.3202083333333	11165789.3306885
13.365565	10981044.8248596
13.41219	10487766.7106018
13.4572283333333	9519051.47886658
13.50271	10328642.9768982
13.54893	9066973.05004883
13.5937266666667	9301612.3441925
13.64135	9113365.36166382
13.6881316666667	9185355.66357422
13.7339166666667	7360159.61439514
13.7802033333333	8025119.42518616
13.8270233333333	8440773.00634766
13.8744383333333	6887167.17431641
13.921155	8602636.8130188
13.9653283333333	11573839.6535339
14.0096133333333	15997443.0302734
14.05327	21306750.4430237
14.0974116666667	27648065.2086792
14.1404533333333	27106508.9179077
14.1857	26407757.0620117
14.2281133333333	25074735.7410278
14.2688816666667	22713271.7924194
14.3152266666667	19526341.9969482
